日本大使馆官员拜访劳动人事学院常凯教授,https://news.ruc.edu.cn/archives/8952,2003-12-26
第八届“挑战杯”赛我校创新高 获奖者受表彰,https://news.ruc.edu.cn/archives/8953,2003-12-26
人大、北大、清华联合举办第三届博士生论坛,https://news.ruc.edu.cn/archives/8954,2003-12-25
全校党支部工作会议召开,https://news.ruc.edu.cn/archives/8955,2003-12-25
人大出版社与哈佛商学院出版公司正式签约 推广哈佛网络课程（图）,https://news.ruc.edu.cn/archives/8956,2003-12-25
人口与发展研究中心承担联合国“艾滋病防治”项目,https://news.ruc.edu.cn/archives/8957,2003-12-23
学习《李岚清教育访谈录》 我校专家学者畅谈体会（图）,https://news.ruc.edu.cn/archives/8958,2003-12-23
郑功成教授获华夏英才基金出版资助,https://news.ruc.edu.cn/archives/8959,2003-12-23
纪校长会见菲律宾客人（图）,https://news.ruc.edu.cn/archives/8960,2003-12-22
首届劳动法律援助理论与实践学术研讨会在我校召开,https://news.ruc.edu.cn/archives/8961,2003-12-22
著名经济学家吴敬琏受聘为我校兼职教授（图）,https://news.ruc.edu.cn/archives/8962,2003-12-18
2004校友新年联谊会在京举行,https://news.ruc.edu.cn/archives/8963,2003-12-17
我校获准新设六个博士后科研流动站 首个理工科站出现,https://news.ruc.edu.cn/archives/8964,2003-12-16
学校通报校园置换工作新进展（图）,https://news.ruc.edu.cn/archives/8965,2003-12-15
我校表彰2003年优秀博士学位论文获得者及指导教师,https://news.ruc.edu.cn/archives/8966,2003-12-15
“雁渡寒潭”火热上演 第六届新闻传播文化节拉下帷幕,https://news.ruc.edu.cn/archives/8967,2003-12-15
汤维建 马俊杰 洪玫当选为海淀区第十三届人民代表大会代表,https://news.ruc.edu.cn/archives/8968,2003-12-12
“毛泽东思想与当代中国”学术研讨会在我校举行,https://news.ruc.edu.cn/archives/8969,2003-12-12
2002—2003学年光华奖学金颁奖,https://news.ruc.edu.cn/archives/8970,2003-12-12
“首届全国大学生就业与创业论坛”在我校举行（图）,https://news.ruc.edu.cn/archives/8971,2003-12-09
纵论人才强国战略 劳动人事学院庆祝建院20周年,https://news.ruc.edu.cn/archives/8972,2003-12-09
与诺贝尔经济学奖得主海克曼对话（图）,https://news.ruc.edu.cn/archives/8973,2003-12-09
