中国人民大学举办“习近平治国理政与中国传统文化”研讨会,https://news.ruc.edu.cn/archives/122659,2015-12-24
中国人民大学青海招生组赴西宁开展本科招生宣讲工作,https://news.ruc.edu.cn/archives/123078,2015-12-24
中国人民大学召开2015年度校级领导班子“三严三实” 专题民主生活会系列征求意见座谈会,https://news.ruc.edu.cn/archives/122529,2015-12-23
重阳金融研究院成立近三年成效显著 靳诺书记到重阳调研  刘伟校长会见联席理事长裘国根,https://news.ruc.edu.cn/archives/122621,2015-12-23
伊志宏副校长率队参加全球孔子学院大会并代表中方高校在大学校长论坛作主题发言,https://news.ruc.edu.cn/archives/122592,2015-12-23
中国人民大学第十期爱国宗教界人士研修班结业典礼在中央统战部举行,https://news.ruc.edu.cn/archives/122378,2015-12-22
中国人民大学统计与大数据研究院成立大会暨大数据论坛举行,https://news.ruc.edu.cn/archives/122439,2015-12-22
人大学生艺术团舞蹈团原创新作《青春之歌》荣获北京市大学生舞蹈节一等奖,https://news.ruc.edu.cn/archives/122464,2015-12-22
第二届大学生“中华老字号”创意创新创业大赛启动仪式暨中华老字号企业协会揭牌仪式在人民大学举办,https://news.ruc.edu.cn/archives/122230,2015-12-22
大型舞剧《丝海梦寻》走进中国人民大学 海上丝绸之路传奇舞动明德堂,https://news.ruc.edu.cn/archives/122318,2015-12-21
国家社科重大招标项目“百年中国新闻史史料整理与研究”开题报告会在人民大学召开,https://news.ruc.edu.cn/archives/124600,2015-12-21
中国人民大学招生宣传团赴吉林省开展系列宣传活动,https://news.ruc.edu.cn/archives/122099,2015-12-20
春风化雨育人无声 思想教育入脑入心：财政金融学院学生党建工作纪实,https://news.ruc.edu.cn/archives/122170,2015-12-20
爱尔兰都柏林大学校长一行访问中国人民大学,https://news.ruc.edu.cn/archives/122074,2015-12-19
大数据分析与智能实验室在人工智能权威评测视频检测任务中获全球第2名,https://news.ruc.edu.cn/archives/121976,2015-12-19
中国人民大学第四届体育文化节闭幕式暨“一二·九”接力跑比赛举行,https://news.ruc.edu.cn/archives/121987,2015-12-19
中国人民大学代表队获2015年首都高校大学生记者基本功大赛团体类特等奖,https://news.ruc.edu.cn/archives/122014,2015-12-19
陈先达教授从教六十周年学术研讨会暨《陈先达文集》出版座谈会举行,https://news.ruc.edu.cn/archives/122043,2015-12-18
中国人民大学举办“领导干部上讲台”专场报告会  北京团市委书记常宇解读青年道路选择,https://news.ruc.edu.cn/archives/121860,2015-12-18
2015年京东奖助学金颁奖典礼举行,https://news.ruc.edu.cn/archives/122039,2015-12-18
