中国人民大学隆重召开保持共产党员先进性教育活动分析评议阶段动员大会,https://news.ruc.edu.cn/archives/7907,2005-10-19
人大物理系再纳贤才 瞄准物理学前沿性、高水平研究领域,https://news.ruc.edu.cn/archives/7908,2005-10-19
韩国国会议员郑德龟先生访问人大,https://news.ruc.edu.cn/archives/7909,2005-10-19
人大举行政党政治专业方向建设座谈会，许嘉璐副委员长莅临指导,https://news.ruc.edu.cn/archives/7910,2005-10-19
朝鲜教育省教育相金勇镇率团访问中国人民大学,https://news.ruc.edu.cn/archives/7911,2005-10-19
人大学子参与首都学生军训20周年大阅兵,https://news.ruc.edu.cn/archives/7912,2005-10-18
中国人民大学召开“985工程”二期建设工作会议,https://news.ruc.edu.cn/archives/7913,2005-10-18
纪宝成校长在中国人民大学国学院开学典礼暨揭牌仪式上的讲话,https://news.ruc.edu.cn/archives/7914,2005-10-17
中国人民大学国学院开学典礼暨揭牌仪式隆重举行,https://news.ruc.edu.cn/archives/7915,2005-10-17
人大获得7项国家社会科学基金重大项目,https://news.ruc.edu.cn/archives/7916,2005-10-15
人大教授画作随神舟六号升入太空,https://news.ruc.edu.cn/archives/7917,2005-10-13
巴黎一大代表团来访人大,https://news.ruc.edu.cn/archives/7918,2005-10-11
人大主办首届南沙中欧文化论坛 法国前总理等出席,https://news.ruc.edu.cn/archives/7919,2005-10-11
中国人民大学举行学习李瑞环《学哲学 用哲学》专家研讨会,https://news.ruc.edu.cn/archives/7920,2005-10-11
校团委开展“红色院线” 系列经典电影放映活动,https://news.ruc.edu.cn/archives/7921,2005-10-10
《额济纳汉简》读书会开班  国学院先行开展简帛研究,https://news.ruc.edu.cn/archives/7922,2005-10-02
纪宝成校长在广西大学作“发展繁荣哲学社会科学”主题报告,https://news.ruc.edu.cn/archives/7923,2005-10-01
国学院2004与2005级招生工作圆满结束,https://news.ruc.edu.cn/archives/7924,2005-10-01
人民大学校领导国庆前夕走访看望老领导、老教授,https://news.ruc.edu.cn/archives/7925,2005-10-01
澳洲净宗学院奖学金捐赠仪式举行,https://news.ruc.edu.cn/archives/7926,2005-10-01
“汉青国际教育创新基金”在人大设立  捐建协议签字仪式今日举行,https://news.ruc.edu.cn/archives/7927,2005-09-30
德国洪堡大学代表团访问中国人民大学,https://news.ruc.edu.cn/archives/7928,2005-09-29
2005年孔子文化月开幕式暨传统文化论坛今日举行,https://news.ruc.edu.cn/archives/7929,2005-09-29
李瑞环同志《学哲学  用哲学》一书由中国人民大学出版社出版,https://news.ruc.edu.cn/archives/7930,2005-09-28
05年人大18个面上项目获国家自然科学基金资助,https://news.ruc.edu.cn/archives/7931,2005-09-28
瑞典工贸大臣访问人大,https://news.ruc.edu.cn/archives/7932,2005-09-28
中国人民大学2501期团校开学典礼隆重举行,https://news.ruc.edu.cn/archives/7933,2005-09-27
吴邦国委员长听取物权法草案修改意见  王利明教授参与建言,https://news.ruc.edu.cn/archives/7934,2005-09-27
中国人民大学校长纪宝成在社会保障国际论坛上的致词,https://news.ruc.edu.cn/archives/7935,2005-09-27
2005东亚合作论坛在人民大学举行,https://news.ruc.edu.cn/archives/7936,2005-09-26
公益足球赛助贫困大学生 明星队一球胜出,https://news.ruc.edu.cn/archives/7937,2005-09-26
人大主办首届社会保障国际论坛,https://news.ruc.edu.cn/archives/7938,2005-09-26
中国人民大学土地管理专业创立20周年庆典暨2005年人大不动产高峰论坛举行,https://news.ruc.edu.cn/archives/7939,2005-09-26
香港“德育关注组”访京考察团访问中国人民大学,https://news.ruc.edu.cn/archives/7940,2005-09-26
国际席勒学术研讨会于人大举办,https://news.ruc.edu.cn/archives/7941,2005-09-25
纪宝成校长在国际席勒学术研讨会开幕式上的致辞,https://news.ruc.edu.cn/archives/7942,2005-09-25
韩国釜山校长代表团访问人民大学,https://news.ruc.edu.cn/archives/7943,2005-09-24
意大利那不勒斯东方大学代表团访问中国人民大学,https://news.ruc.edu.cn/archives/7944,2005-09-23
OECD首份中国经济调研报告在人民大学发布,https://news.ruc.edu.cn/archives/7945,2005-09-22
中国人民大学人口与发展研究中心：为了人类的永恒发展,https://news.ruc.edu.cn/archives/7946,2005-09-22
学校领导班子举行保持共产党员先进性教育活动第一次集中学习,https://news.ruc.edu.cn/archives/7947,2005-09-22
人大学者编著出版马克思主义基础研究和建设工程丛书 　袁贵仁副部长出席首发式,https://news.ruc.edu.cn/archives/7948,2005-09-21
中国人民大学举行纪念抗日战争胜利60周年 老校友与青年学生座谈会,https://news.ruc.edu.cn/archives/7949,2005-09-21
中国人民大学第六届学位评定委员会召开第十二次全体会议,https://news.ruc.edu.cn/archives/7950,2005-09-21
程天权书记党课报告:实践党员先进性要求，发挥党员先锋模范作用  为建设“人民满意、世界一流”大学做出重要贡献,https://news.ruc.edu.cn/archives/7951,2005-09-21
学校领导视察西区食堂改扩建工程进展,https://news.ruc.edu.cn/archives/7952,2005-09-20
党史系57级校友返校联谊,https://news.ruc.edu.cn/archives/7953,2005-09-20
人大校友戴志康被授予法国骑士勋章,https://news.ruc.edu.cn/archives/7954,2005-09-20
人大92级研究生向母校赠送花梨木雕,https://news.ruc.edu.cn/archives/7955,2005-09-20
港澳同学人大度中秋 感受各不同,https://news.ruc.edu.cn/archives/7956,2005-09-19
2005级新生入学教育  程天权书记讲述人大的昨天今天和明天,https://news.ruc.edu.cn/archives/7957,2005-09-17
程天权书记看望训练中的人大阅兵方队全体同学,https://news.ruc.edu.cn/archives/7958,2005-09-17
中央人民广播电台《黄河颂》大型直播节目走进人大,https://news.ruc.edu.cn/archives/7959,2005-09-16
中国人民大学保持共产党员先进性教育活动动员大会隆重召开,https://news.ruc.edu.cn/archives/7960,2005-09-15
程天权书记在中国人民大学保持共产党员先进性教育活动动员大会上的讲话,https://news.ruc.edu.cn/archives/7961,2005-09-15
人大、北大、清华联合举办第六届三校博士生论坛,https://news.ruc.edu.cn/archives/7962,2005-09-15
新西兰最高法院大法官珊·伊莱亚斯爵士来人民大学访问,https://news.ruc.edu.cn/archives/7963,2005-09-15
希腊雅典大学校长访问中国人民大学,https://news.ruc.edu.cn/archives/7964,2005-09-15
新学期：深化本科教学改革，全面提高教学质量,https://news.ruc.edu.cn/archives/7965,2005-09-15
人民大学培训学院国际合作项目2005级新生开学,https://news.ruc.edu.cn/archives/7966,2005-09-13
郑功成教授出席“21世纪论坛”并做专题演讲,https://news.ruc.edu.cn/archives/7967,2005-09-13
校园服务设施暑期大改造,https://news.ruc.edu.cn/archives/7968,2005-09-13
荷兰提尔堡大学校董访问人民大学,https://news.ruc.edu.cn/archives/7969,2005-09-13
人大学生当选联合国人口基金青年顾问小组成员,https://news.ruc.edu.cn/archives/7970,2005-09-13
中国人民大学举行庆祝教师节暨2005年迎新盛典,https://news.ruc.edu.cn/archives/7971,2005-09-12
国家级教学成果评奖中国人民大学喜获丰收,https://news.ruc.edu.cn/archives/7972,2005-09-11
罗国杰教授在首批荣誉教授授予仪式上的致辞,https://news.ruc.edu.cn/archives/7973,2005-09-11
高铭暄教授在中国人民大学首批荣誉教授授予仪式上的致辞,https://news.ruc.edu.cn/archives/7974,2005-09-11
纪校长在首批荣誉教授授予仪式暨庆祝2005年教师节表彰大会上的讲话,https://news.ruc.edu.cn/archives/7975,2005-09-11
国务委员陈至立勉励人大学者在人文社会科学教学领域取得更大成绩,https://news.ruc.edu.cn/archives/7976,2005-09-11
