深入学习习近平总书记寄语 人大青年用青春写担当,https://news.ruc.edu.cn/archives/277505,2020-05-04
“全球疫情背景下的国际舆论与大国关系”线上论坛举办,https://news.ruc.edu.cn/archives/277545,2020-05-01
中国人民大学开展五一假期前校园消防安全检查,https://news.ruc.edu.cn/archives/277330,2020-04-30
中国人民大学2020年校友工作视频会议召开,https://news.ruc.edu.cn/archives/277159,2020-04-29
国家发展与战略研究院举办“疫情下欧美形势及其影响”国际视频研讨会,https://news.ruc.edu.cn/archives/277234,2020-04-28
北京市副市长隋振江到中国人民大学通州新校区调研,https://news.ruc.edu.cn/archives/277058,2020-04-27
中国人民大学召开学习贯彻习近平总书记在决战决胜脱贫攻坚座谈会上讲话精神暨定点联系兰坪县脱贫攻坚工作调度会,https://news.ruc.edu.cn/archives/276932,2020-04-26
中国人民大学召开“教学科研单位国际及港澳台交流活跃度调查”工作专题会,https://news.ruc.edu.cn/archives/276888,2020-04-25
中法学院获批增设新专业 开启中外合作办学新里程,https://news.ruc.edu.cn/archives/276918,2020-04-24
中国人民大学召开信息化建设工程领导小组会议 深入推进信息化建设,https://news.ruc.edu.cn/archives/276840,2020-04-24
朱信凯副校长检查疫情期间实验室安全及管理工作,https://news.ruc.edu.cn/archives/276867,2020-04-24
校领导走访检查人大附中毕业年级开学返校准备工作,https://news.ruc.edu.cn/archives/276770,2020-04-23
中国人民大学召开贯彻落实教育部社科司2020年工作要点专题工作会,https://news.ruc.edu.cn/archives/276785,2020-04-23
中国人民大学召开贯彻落实教育部思政司2020年工作要点专题工作会,https://news.ruc.edu.cn/archives/276618,2020-04-22
六校联合云相聚，青年发声助抗“疫” ：高校抗疫志愿宣讲中国人民大学专场举办,https://news.ruc.edu.cn/archives/276592,2020-04-21
第五届首都治理论坛“疫情防控常态化下的超大城市治理”举办,https://news.ruc.edu.cn/archives/276542,2020-04-20
中国人民大学召开定点联系兰坪县脱贫攻坚对接工作推进会,https://news.ruc.edu.cn/archives/276221,2020-04-17
北京交通大学党委副书记许安国一行来校调研交流,https://news.ruc.edu.cn/archives/276180,2020-04-17
中国人民大学开展2020年“4·15”全民国家安全教育日主题宣传活动,https://news.ruc.edu.cn/archives/275976,2020-04-15
中国人民大学召开党委理论学习中心组专题学习（扩大）会,https://news.ruc.edu.cn/archives/275844,2020-04-14
中国人民大学CSSCI核心期刊发文量连续15年位居高校首位,https://news.ruc.edu.cn/archives/275767,2020-04-11
