物理系张威副教授在冷原子物理前沿研究方向取得重要成果,https://news.ruc.edu.cn/archives/67248,2013-10-30
新闻学院学子获第五届北京市大学生广告艺术大赛金奖,https://news.ruc.edu.cn/archives/67042,2013-10-29
法国著名环境法期刊就人大法学院竺效副教授英文专著刊载书评,https://news.ruc.edu.cn/archives/67130,2013-10-29
中国广播电视学会2013年会在人大召开 开启广播电视学与新媒体共同研究新契机,https://news.ruc.edu.cn/archives/67040,2013-10-29
教育部高等学校金融学类专业教学指导委员会“国标小组”第一次工作会议召开,https://news.ruc.edu.cn/archives/67128,2013-10-29
刘奇葆率团考察以色列特拉维夫大学孔子学院,https://news.ruc.edu.cn/archives/67086,2013-10-29
艺术学院主办“第8届中韩书法名家邀请展”,https://news.ruc.edu.cn/archives/66999,2013-10-29
东北亚森林与景观恢复国际研讨会举行 杨慧林副校长会见外国专家代表,https://news.ruc.edu.cn/archives/66977,2013-10-29
人民大学法学院与无锡市人民检察院签订检校合作协议,https://news.ruc.edu.cn/archives/66961,2013-10-28
物理学系鲍威教授团队入选2013年度教育部“创新团队发展计划”,https://news.ruc.edu.cn/archives/66967,2013-10-28
人民大学实验室建设与设备管理处处长当选全国高校实验室工作研究会副理事长,https://news.ruc.edu.cn/archives/66971,2013-10-28
新闻学院代表团赴美交流考察 与多所高校达成合作意向,https://news.ruc.edu.cn/archives/67049,2013-10-28
中日韩共用常见汉字国际学术研讨会在人大召开 编制808字“中日韩共同常用八百汉字表”,https://news.ruc.edu.cn/archives/66944,2013-10-26
群众路线理论研讨会暨《人民观》出版座谈会召开,https://news.ruc.edu.cn/archives/66939,2013-10-25
【人大之子】高铭暄：参与和见证新中国刑法建设的进程,https://news.ruc.edu.cn/archives/66928,2013-10-25
外国语学院吴石磊同学在2013年全国高校俄语大赛中摘得桂冠,https://news.ruc.edu.cn/archives/66761,2013-10-25
“红船领航”党员先锋营再踏征程 学员分享责任与成长,https://news.ruc.edu.cn/archives/66800,2013-10-24
“理想人生”名家讲坛开讲 宋鱼水校友勉励学生守住内心坚持,https://news.ruc.edu.cn/archives/66816,2013-10-24
陈雨露校长会见中国人民大学常务董事朴英祚先生,https://news.ruc.edu.cn/archives/66773,2013-10-24
陈雨露校长与筱原综一教授会面 探讨人才培养思路,https://news.ruc.edu.cn/archives/66453,2013-10-24
人大学子获评“中国网事·感动2013”第三季度网络人物,https://news.ruc.edu.cn/archives/66650,2013-10-24
2013年度中国富布莱特学友会（筹）全体大会在人民大学召开,https://news.ruc.edu.cn/archives/66411,2013-10-23
人大举办“中国人文社会科学论坛2013”共议社会转型与社会管理,https://news.ruc.edu.cn/archives/66543,2013-10-23
星云大师受聘中国人民大学名誉教授 发表学术演讲勉励学生发心立志登高望远,https://news.ruc.edu.cn/archives/66557,2013-10-23
陈雨露校长会见台湾佛光大学校长杨朝祥 推进两校学术交流合作,https://news.ruc.edu.cn/archives/66547,2013-10-23
历史学院成立考古文博系 推动人民大学学科体系建设,https://news.ruc.edu.cn/archives/66462,2013-10-23
中国人民大学与浙江省衢州市开展人才战略合作,https://news.ruc.edu.cn/archives/66526,2013-10-23
九九归忆：1999级校友毕业十周年返校,https://news.ruc.edu.cn/archives/66527,2013-10-23
中国企业法治论坛举办 关注创新发展与企业法治,https://news.ruc.edu.cn/archives/67378,2013-10-22
伊志宏副校长会见中国宽带资本董事长田溯宁一行 探讨商学在线教育发展,https://news.ruc.edu.cn/archives/66544,2013-10-22
中国人民大学第二届体育文化节开幕 新生田径运动会举行,https://news.ruc.edu.cn/archives/66414,2013-10-22
【光阴人大】“趁年轻”：青春在多元文化的旅程中绽放,https://news.ruc.edu.cn/archives/66194,2013-10-21
麦考瑞大学副校长一行访问人民大学 商议推进两校人员交流,https://news.ruc.edu.cn/archives/66345,2013-10-21
卡尔顿大学校长一行访问中国人民大学,https://news.ruc.edu.cn/archives/66342,2013-10-21
陈雨露校长率团访问美国高校 与加州大学伯克利分校合作取得实质性进展,https://news.ruc.edu.cn/archives/66318,2013-10-21
第三届“全球劳动科学院长论坛”召开 共商劳动科学的发展与未来,https://news.ruc.edu.cn/archives/66171,2013-10-21
中国人民大学与福州市签署全面合作协议,https://news.ruc.edu.cn/archives/66163,2013-10-19
