“优秀戏剧进人大”：人艺原创话剧《画眉》在明德堂上演,https://news.ruc.edu.cn/archives/135636,2016-05-20
全国青年书法创作骨干“国学修养班”开学典礼在中国人民大学举行,https://news.ruc.edu.cn/archives/135285,2016-05-19
首届全球人力资源论坛在中国人民大学举办  献智中国企业“走出去”,https://news.ruc.edu.cn/archives/135387,2016-05-19
中国人民大学2015级新生团校结业仪式暨2016年高阶团校开学典礼举行,https://news.ruc.edu.cn/archives/135410,2016-05-19
人大出版社19项目入选国家“‘十三五’出版规划”  9选题入选教育部“全国高校出版社主题出版选题”  分列全国高校一、二位,https://news.ruc.edu.cn/archives/135455,2016-05-19
中国人民大学2016年先进集体和先进工作者揭晓,https://news.ruc.edu.cn/archives/134704,2016-05-18
中国人民大学女篮挺进中国大学生篮球联赛全国四强,https://news.ruc.edu.cn/archives/135192,2016-05-18
习近平主持召开哲学社会科学工作座谈会 人民大学11位师生代表参加  王文发言,https://news.ruc.edu.cn/archives/135081,2016-05-17
人民大学“两学一做”学习教育干部培训第二讲 学习习近平治国理政思想,https://news.ruc.edu.cn/archives/134938,2016-05-17
北京市高等教育学会研究生教育研究会召开会员大会暨2016年学术年会 王利明常务副校长当选理事长,https://news.ruc.edu.cn/archives/134976,2016-05-17
中国人民大学作品入选2015年度“五个一百”网络正能量精品,https://news.ruc.edu.cn/archives/134930,2016-05-17
青海民族大学副校长王刚一行访问中国人民大学,https://news.ruc.edu.cn/archives/134845,2016-05-16
海外华文媒体高级研修班在京开班 中国人民大学新闻学院三度承办,https://news.ruc.edu.cn/archives/134835,2016-05-16
中国社会科学案例论坛在中国人民大学举办,https://news.ruc.edu.cn/archives/135021,2016-05-15
中国人民大学举办教学标兵候选人公开课 着力提升课堂教学水平,https://news.ruc.edu.cn/archives/134773,2016-05-15
新华国际进校园 明德青年发展论坛“聚焦与对话”系列活动全面启动,https://news.ruc.edu.cn/archives/134680,2016-05-14
中国人民大学启动2016年专业技术职务评审和岗位聘用工作,https://news.ruc.edu.cn/archives/134728,2016-05-13
九三学社甘肃省委“换届班子建设培训班”在中国人民大学举行,https://news.ruc.edu.cn/archives/135340,2016-05-13
中央和国家机关司局级干部专题研修项目在中国人民大学开班,https://news.ruc.edu.cn/archives/134578,2016-05-12
中日韩三国合作秘书处秘书长杨厚兰一行访问中国人民大学,https://news.ruc.edu.cn/archives/134977,2016-05-12
刘伟校长率团赴韩国参加东亚—北欧/比荷卢大学联盟成立大会并出席高丽大学校庆,https://news.ruc.edu.cn/archives/134353,2016-05-11
中国人民大学纪委组织新任中层领导干部廉政谈话,https://news.ruc.edu.cn/archives/134296,2016-05-11
美国资深参议员埃德莱·斯蒂文森到访中国人民大学,https://news.ruc.edu.cn/archives/134147,2016-05-10
中国人民大学节约型校园节能监管平台顺利通过住建部教育部联合验收,https://news.ruc.edu.cn/archives/134052,2016-05-10
中国人民大学举办五四文艺汇演暨文化艺术节颁奖典礼,https://news.ruc.edu.cn/archives/134109,2016-05-10
中国人民大学网球队获“首都高校大学生网球联赛春季团体赛”甲A组男女双冠,https://news.ruc.edu.cn/archives/134243,2016-05-10
北京市委副书记兼教工委书记苟仲文一行听取人民大学汇报高精尖创新中心工作情况,https://news.ruc.edu.cn/archives/134017,2016-05-09
刘伟校长会见新加坡管理大学校长阿若德·迪·梅尔一行并签署校际学术合作协议,https://news.ruc.edu.cn/archives/134574,2016-05-09
中国人民大学商学院召开国际顾问委员会年度会议,https://news.ruc.edu.cn/archives/134289,2016-05-09
中国人民大学工会委员会获评北京市工会工作标兵单位,https://news.ruc.edu.cn/archives/134075,2016-05-08
北京高校中国特色社会主义理论研究协同创新中心授牌 吴付来副书记代表11所高校发言,https://news.ruc.edu.cn/archives/133830,2016-05-08
人大学子特木钦获评“全国向上向善好青年”,https://news.ruc.edu.cn/archives/133833,2016-05-07
靳诺书记率团出访香港 全面拓展中国人民大学与香港各方交流合作,https://news.ruc.edu.cn/archives/133496,2016-05-06
中国人民大学召开征兵工作动员会,https://news.ruc.edu.cn/archives/133857,2016-05-06
刘向兵副校长查看南区锅炉房改造工程情况,https://news.ruc.edu.cn/archives/133733,2016-05-05
“薪火相传八十年”：中国人民大学举办五四青年节主题展示活动,https://news.ruc.edu.cn/archives/133632,2016-05-04
中国人民大学与深圳签署合作办学备忘录 靳诺书记、刘伟校长出席,https://news.ruc.edu.cn/archives/133397,2016-05-03
中国人民大学“红船领航”计划新生党员开展井冈山实践活动,https://news.ruc.edu.cn/archives/133844,2016-05-03
人民大学学子参加“五月的鲜花—— 筑梦青春”全国大中学生文艺会演,https://news.ruc.edu.cn/archives/133457,2016-05-02
青海省海东工业园区党政企代表团访问中国人民大学,https://news.ruc.edu.cn/archives/133395,2016-05-01
中国人民大学第二届后勤职工岗位技能比赛举行,https://news.ruc.edu.cn/archives/133508,2016-05-01
中国人民大学调整国有资产管理机构并设立房屋资源清查办公室,https://news.ruc.edu.cn/archives/133813,2016-04-30
“世界知识产权日宣传活动暨2016年北京文化创作嘉年华项目启动仪式”在人民大学举办,https://news.ruc.edu.cn/archives/133414,2016-04-30
人大附小举办首届五校区运动会 八位奥运冠军携手运动小将点燃“奥运”圣火,https://news.ruc.edu.cn/archives/133306,2016-04-29
《“一带一路”：机遇与挑战》《高思在云》《抗战家书》荣膺“2015中国好书”,https://news.ruc.edu.cn/archives/133103,2016-04-28
中国人民大学法律硕士教育二十周年暨法硕校友论坛活动举办,https://news.ruc.edu.cn/archives/133075,2016-04-27
海洋强国战略研究合作框架协议签字仪式在苏州校区举行,https://news.ruc.edu.cn/archives/132956,2016-04-26
“马克思主义中国化话语体系的国际视野——文学与哲学的双重视域”国际研讨会在人民大学举办,https://news.ruc.edu.cn/archives/133062,2016-04-26
张建明常务副书记考察苏州校区“两学一做”工作 为党建与国情阅览室揭牌并出席校区工作座谈会,https://news.ruc.edu.cn/archives/132888,2016-04-25
中国人民大学完成环境工程专业评估工作,https://news.ruc.edu.cn/archives/132830,2016-04-25
中国人民大学举办民生论坛 深入探讨“共享发展”主题,https://news.ruc.edu.cn/archives/132721,2016-04-24
河南财经政法大学校长杨宏志访问中国人民大学,https://news.ruc.edu.cn/archives/132580,2016-04-24
中国人民大学首次举办女大学生就业创业专场招聘会,https://news.ruc.edu.cn/archives/132605,2016-04-24
刘伟校长会见中农办主任陈锡文,https://news.ruc.edu.cn/archives/132369,2016-04-23
亚太农业政策圆桌会议在中国人民大学举行 聚焦农业水资源可持续管理与粮食安全,https://news.ruc.edu.cn/archives/132599,2016-04-23
“倡导全民阅读，建设书香校园”主题座谈会在人民大学召开,https://news.ruc.edu.cn/archives/132545,2016-04-23
美国驻华大使博卡斯到访中国人民大学 交流中美经贸关系,https://news.ruc.edu.cn/archives/132603,2016-04-23
北京卫戍区李建波副司令员一行到中国人民大学调研征兵工作,https://news.ruc.edu.cn/archives/132117,2016-04-22
《人民币国际化报告2016》外部专家咨询会召开,https://news.ruc.edu.cn/archives/132118,2016-04-22
北京市港澳台侨学生教育管理研究会常务理事会在中国人民大学举行,https://news.ruc.edu.cn/archives/132281,2016-04-22
刘向兵副校长率队赴宁夏推动区校战略合作并开展招生宣传工作,https://news.ruc.edu.cn/archives/132324,2016-04-22
中国人民大学组织“两学一做”学习教育干部培训,https://news.ruc.edu.cn/archives/131989,2016-04-21
靳诺书记调研部分党支部党建工作,https://news.ruc.edu.cn/archives/132145,2016-04-21
张建明常务副书记调研通州区农村污水处理设施,https://news.ruc.edu.cn/archives/132153,2016-04-21
原创大型史诗话剧《雨花台》中国人民大学专场演出举办,https://news.ruc.edu.cn/archives/132014,2016-04-21
全国哲学社会科学规划办到中国人民大学调研科研经费使用管理情况,https://news.ruc.edu.cn/archives/131920,2016-04-20
中国人民大学在美国大学生数学建模竞赛（MCM/ICM2016）中首获特等奖,https://news.ruc.edu.cn/archives/131691,2016-04-20
中国人民大学当选中国扶贫志愿服务促进会理事单位 王家华教授当选副会长,https://news.ruc.edu.cn/archives/131889,2016-04-20
李克强总理召开高等教育改革创新座谈会 人民大学13位代表参加座谈会并代表高校教师发言,https://news.ruc.edu.cn/archives/131663,2016-04-19
北京理工大学党委书记张炜校长胡海岩来访,https://news.ruc.edu.cn/archives/131652,2016-04-19
“首都经济学家论坛第十四次学术讨论会”在中国人民大学举办,https://news.ruc.edu.cn/archives/131664,2016-04-19
中国人民大学联合举办“全面建成小康社会背景下的社会治理创新与社会协调发展”高层论坛,https://news.ruc.edu.cn/archives/131682,2016-04-19
中国人民大学80周年校庆工作分别召开教师及学生代表征求意见座谈会,https://news.ruc.edu.cn/archives/131684,2016-04-19
中国人民大学第五十七届田径运动会举行,https://news.ruc.edu.cn/archives/131502,2016-04-18
